journ_id,formal_name,jfraction,subd_id
23558,"Proceedings - Digital Image Computing Techniques and Applications: 9th Biennial Conference of the Australian Pattern Recognition Society, DICTA 2007",1,317
23559,Proceedings - DIGITEL 2007: First IEEE International Workshop on Digital Game and Intelligent Toy Enhanced Learning,1,444
23560,Proceedings - DIS 2006: IEEE Workshop on Distributed Intelligent Systems - Collective Intelligence and Its Applications,1,160
23561,"Proceedings - DSD'2005: 8th Euromicro Conference on Digital System Design - Architectures, Methods and Tools",1,121
23562,Proceedings - DSSNS 2006: Second IEEE Workshop on Dependability and Security in Sensor Networks and Systems,1,159
23563,Proceedings - ECUMN 2007: Fourth European Conference on Universal Multiservice Networks,1,428
23564,"Proceedings - Eighth IEEE International Workshop on Policies for Distributed Systems and Networks, POLICY 2007",1,395
23565,"Proceedings - Eighth International Conference on High-Performance Computing in Asia-Pacific Region, HPC Asia 2005",1,428
23566,"Proceedings - Eighth International Symposium on Autonomous Decentralized Systems, ISADS 2007",1,3
23567,"Proceedings - Eighth International Symposium on Quality Electronic Design, ISQED 2007",1,121
23568,"Proceedings - Eighth International Workshop on Discrete Event Systems, WODES 2006",1,96
23569,"Proceedings - Eighth Workshop on Interaction between Compilers and Computer Architectures, INTERACT-8 2004",1,280
23570,"Proceedings - Electrical Insulation Conference and Electrical Manufacturing Expo, 2005",1,253
23571,"Proceedings - Electronics, Robotics and Automotive Mechanics Conference, CERMA 2006",1,193
23572,"Proceedings - Eleventh IEEE European Test Symposium, ETS 2006",1,330
23573,Proceedings - EMAP 2005: 2005 International Symposium on Electronics Materials and Packaging,1,223
23574,"Proceedings - EMS 2008, European Modelling Symposium, 2nd UKSim European Symposium on Computer Modelling and Simulation",1,3
23575,"Proceedings - e-Science 2007, 3rd IEEE International Conference on e-Science and Grid Computing",1,152
23576,"Proceedings - Euromicro Conference on Parellel, Distribeted and Network-based Proceeding",1,152
23577,"Proceedings - Fifteenth IEEE International Conference and Workshops on the Engineering of Computer-Based Systems, ECBS 2008",1,306
23578,"Proceedings - Fifth ACM and IEEE International Conference on Formal Methods and Models for Co-Design, MEMOCODE'07",1,306
23579,"Proceedings - Fifth Annual IEEE International Conference on Pervasive Computing and Communications Workshops, PerCom Workshops 2007",1,159
23580,"Proceedings - Fifth Annual IEEE International Conference on Pervasive Computing and Communications, PerCom 2007",1,428
23581,"Proceedings - Fifth IEEE International Conference on Peer-to-Peer Computing, P2P 2005",1,428
23582,"Proceedings - Fifth IEEE International Symposium on Network Computing and Applications, NCA 2006",1,428
23583,Proceedings - Fifth International Conference on Commercial-off-the-Shelf (COTS)-Based Software Systems,1,56
23584,"Proceedings - Fifth International Conference on Coordinated and Multiple Views in Exploratory Visualization, CMV 2007",1,188
23585,"Proceedings - Fifth International Conference on Creating, Connecting and Collaborating through Computing, C5 2007",1,428
23586,"Proceedings - Fifth International Conference on Grid and Cooperative Computing, GCC 2006",1,3
23587,"Proceedings - Fifth International Conference on Grid and Cooperative Computing, GCC 2006 - Workshops",1,3
23588,"Proceedings - Fifth International Symposium on Parallel and Distributed Computing, ISPDC 2006",1,152
23589,"Proceedings - Fifth International Workshop on System-on-Chip for Real-Time Applications, IWSOC 2005",1,481
23590,"Proceedings - Fifth Mexican International Conference on Artificial Intelligence, MICAI 2006",1,317
23591,"Proceedings - First International Conference on Availability, Reliability and Security, ARES 2006",1,395
23592,"Proceedings - First International Conference on e-Science and Grid Computing, e-Science 2005",1,152
23593,"Proceedings - First International Conference on Security and Privacy for Emerging Areas in Communications Networks, SecureComm 2005",1,395
23594,"Proceedings - First International Conference on Semantics, Knowledge and Grid, SKG 2005",1,3
23595,"Proceedings - First International Oilfield Corrosion Symposium; Managing Corrosion in Oil and Gas Production: Fluids, Chemicals, Materials, and More",1,132
23596,"Proceedings - First International Workshop on Similarity Search and Applications, SISAP 2008",1,359
23597,"Proceedings - First NASA/ESA Conference on Adaptive Hardware and Systems, AHS 2006",1,121
23598,"Proceedings - Fourth ACM and IEEE International Conference on Formal Methods and Models for Co-Design, MEMOCODE'06",1,306
23599,"Proceedings - Fourth Annual IEEE International Conference on Pervasive Computing and Communications Workshops, PerCom Workshops 2006",1,152
23600,"Proceedings - Fourth Annual IEEE International Conference on Pervasive Computing and Communications, PerCom 2006",1,428
23601,"Proceedings - Fourth Asia-Pacific Conference on Environmental Electromagnetics, CEEM'2006",1,484
23602,"Proceedings - Fourth Canadian Conference on Computer and Robot Vision, CRV 2007",1,136
23603,"Proceedings - Fourth IEEE and ACM International Symposium on Symposium on Mixed and Augmented Reality, ISMAR 2005",1,474
23604,"Proceedings - Fourth IEEE International Symposium on Network Computing and Applications, NCA 2005",1,428
23605,"Proceedings - Fourth IEEE International Workshop on Information Assurance, IWIA 2006",1,395
23606,Proceedings - Fourth IEEE International Workshop on Source Code Analysis and Manipulation,1,56
23607,"Proceedings - Fourth IEEE International Workshop on Wireless, Mobile and Ubiquitous Technology in Education, WMUTE 2006",1,444
23608,"Proceedings - Fourth IEEE Workshop on Automatic Identification Advanced Technologies, AUTO ID 2005",1,317
23609,"Proceedings - Fourth International Conference on Application of Concurrency to System Design, ACSD 2004",1,481
23610,"Proceedings - Fourth International Conference on Creating, Connecting and Collaborating through Computing, C5 2006",1,428
23611,"Proceedings - Fourth International Conference on Fuzzy Systems and Knowledge Discovery, FSKD 2007",1,526
23612,"Proceedings - Fourth International Conference on Software Engineering Research, Management and Applications, SERA 2006",1,3
23613,"Proceedings - Fourth International Symposium on Environmentally Conscious Design and Inverse Manufacturing, Eco Design 2005",1,434
23614,Proceedings - Frontiers of Power Conference,1,153
23615,Proceedings - GRAPHITE 2006: 4th International Conference on Computer Graphics and Interactive Techniques in Australasia and Southeast Asia,1,474
23616,Proceedings - HIS 2005: Fifth International Conference on Hybrid Intelligent Systems,1,3
23617,"Proceedings - HPCMP Users Group Conference, UGC 2006",1,70
23618,Proceedings - IAS 2007 3rd Internationl Symposium on Information Assurance and Security,1,3
23619,Proceedings - ICCBSS 2007: Sixth International IEEE Conference on Commercial-off-the-Shelf (COTS)-Based Software Systems,1,56
23620,Proceedings - ICEBE 2005: IEEE International Conference on e-Business Engineering,1,3
23621,Proceedings - ICEBE 2007: IEEE International Conference on e-Business Engineering - Workshops: SOAIC 2007; SOSE 2007; SOKM 2007,1,57
23622,Proceedings - ICMLA 2005: Fourth International Conference on Machine Learning and Applications,1,446
23623,Proceedings - ICPC 2007: 15th IEEE International Conference on Program Comprehension,1,56
23624,"Proceedings - ICSE 2007 Workshops: 5th International Workshop on Software Quality, WoSQ 2007",1,56
23625,"Proceedings - ICSE 2007 Workshops: First International Workshop on Assessment of Contemporary Modularization Techniques, ACoM'07",1,56
23626,"Proceedings - ICSE 2007 Workshops: Fourth International Workshop on Mining Software Repositories, MSR 2007",1,56
23627,"Proceedings - ICSE 2007 Workshops: International Workshop on Modeling in Software Engineering, MISE'07",1,56
23628,"Proceedings - ICSE 2007 Workshops: Second International Workshop on Incorporating COTS Software into Software Systems: Tools and Techniques, IWICSS'07",1,56
23629,"Proceedings - ICSE 2007 Workshops: Second International Workshop on Realising Evidence-Based Software Engineering, REBSE'07",1,56
23630,"Proceedings - ICSE 2007 Workshops: Third International Workshop on Predictor Models in Software Engineering, PROMISE'07",1,56
23631,"Proceedings - ICSE 2007 Workshops:Second Workshop on SHAring and Reusing architectural Knowledge Architecture, Rationale, and Design Intent, SHARK-ADI'07",1,56
23632,Proceedings - ICSSSM'06: 2006 International Conference on Service Systems and Service Management,1,58
23633,Proceedings - ICSSSM'07: 2007 International Conference on Service Systems and Service Management,1,58
23634,Proceedings - ICWS 2006: 2006 IEEE International Conference on Web Services,1,446
23635,Proceedings - IDT'07 The 2nd International Design and Test Workshop,1,330
23636,"Proceedings - IEEE 2005 International Conference on Emerging Technologies, ICET 2005",1,5
23637,"Proceedings - IEEE 5th International Conference on Advanced Video and Signal Based Surveillance, AVSS 2008",1,317
23638,Proceedings - IEEE Computer Security Foundations Symposium,1,395
23639,Proceedings - IEEE Computer Society Annual Symposium on Emerging VLSI Technologies and Architectures 2006,1,121
23640,Proceedings - IEEE Computer Society Annual Symposium on VLSI - New Frontiers in VLSI,1,121
23641,Proceedings - IEEE Computer Society Annual Symposium on VLSI: Emerging Trends in VLSI Systems Design,1,121
23642,Proceedings - IEEE Computer Society Annual Symposium on VLSI: Emerging VLSI Technologies and Architectures,1,121
23643,"Proceedings - IEEE Computer Society Annual Symposium on VLSI: Trends in VLSI Technology and Design, ISVLSI 2008",1,121
23644,"Proceedings - IEEE Computer Society's Annual International Symposium on Modeling, Analysis, and Simulation of Computer and Telecommunications Systems, MASCOTS",1,428
23645,"Proceedings - IEEE International Conference on Advanced Learning Technologies, ICALT 2004",1,212
23646,"Proceedings - IEEE International Conference on Bioinformatics and Biomedicine, BIBM 2008",1,146
23647,"Proceedings - IEEE International Conference on Data Mining Workshops, ICDM Workshops 2008",1,446
23648,"Proceedings - IEEE International Conference on Data Mining, ICDM",1,446
23649,"Proceedings - IEEE International Conference on e-Business Engineering, ICEBE 2006",1,3
23650,Proceedings - IEEE International Conference on Mobile Data Management,1,359
23651,"Proceedings - IEEE International Conference on Semantic Computing 2008, ICSC 2008",1,3
23652,"Proceedings - IEEE International Conference on Sensor Networks, Ubiquitous, and Trustworthy Computing",1,159
23653,"Proceedings - IEEE International Conference on Service-Oriented Computing and Applications, SOCA 2007",1,56
23654,"Proceedings - IEEE International Conference on Shape Modeling and Applications 2006, SMI 2006",1,474
23655,"Proceedings - IEEE International Conference on Shape Modeling and Applications 2007, SMI'07",1,474
23656,"Proceedings - IEEE International Conference on Software - Science, Technology and Engineering 2005, SwSTE '05",1,56
23657,"Proceedings - IEEE International Conference on Software - Science, Technology and Engineering, SwSTE'07",1,56
23658,"Proceedings - IEEE International Conference on Video and Signal Based Surveillance 2006, AVSS 2006",1,317
23659,Proceedings - IEEE International Conference on Web Services,1,446
23660,Proceedings - IEEE International Symposium on Defect and Fault Tolerance in VLSI Systems,1,330
23661,"Proceedings - IEEE International Symposium on Distributed Simulation and Real-Time Applications, DS-RT",1,428
23662,"Proceedings - IEEE International Workshop on Design and Test of Nano Devices, Circuits and Systems, NDCS 2008",1,38
23663,"Proceedings - IEEE International Workshop on Wireless and Mobile Technologies in Education, WMTE 2005",1,212
23664,"Proceedings - IEEE John Vincent Atanasoff 2006 International Symposium on Modern Computing, JVA 2006",1,3
23665,Proceedings - IEEE Symposium on Security and Privacy,1,288
23666,"Proceedings - IEEE Symposium on Visual Languages and Human-Centric Computing, VL/HCC 2007",1,56
23667,Proceedings - IEEE Symposium on Volume Visualization and Graphics 2004. VolVis 2004,1,188
23668,"Proceedings - IEEE Workshop on Applications of Computer Vision, WACV 2007",1,317
23669,"Proceedings - IEEE Workshop on Motion and Video Computing, MOTION 2005",1,317
23670,Proceedings - IEEE/WIC/ACM International Conference on Intelligent Agent Technology. IAT 2004,1,160
23671,"Proceedings - IEEE/WIC/ACM International Conference on Web Intelligence, WI 2004",1,3
23672,"Proceedings - IMVIP 2008, 2008 International Machine Vision and Image Processing Conference",1,317
23673,Proceedings - International Computer Software and Applications Conference,1,356
23674,"Proceedings - International Conference of the Chilean Computer Science Society, SCCC",1,56
